episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
215, -2158.73820194602, 2, 2.319242660989403, 88, 230423,                                             230423, 0.0, 117996.46875
216, -2259.8676657378674, 3, 3.1520276320079574, 127, 230550,                                             230550, 0.0, 91966.078125
217, -2475.653686925769, 3, 3.11497564498859, 110, 230660,                                             230660, 0.0, 93421.65625
218, -2666.2115651369095, 2, 4.97965129801014, 160, 230820,                                             230820, 0.0, 92923.921875
219, -2553.2276926101185, 2, 3.3241870060010115, 114, 230934,                                             230934, 0.0, 88577.140625
220, -2687.5543458033353, 2, 3.7319142269989243, 132, 231066,                                             231066, 0.0, 103523.890625
221, -1980.2336820662022, 3, 4.521855554994545, 160, 231226,                                             231226, 0.0, 100222.203125
222, -2278.8801004081033, 2, 4.36975029099267, 161, 231387,                                             231387, 0.0, 84441.34375
223, -2402.3493163406965, 3, 4.729229047006811, 158, 231545,                                             231545, 0.0, 85035.703125
224, -2858.7018639678136, 3, 4.1236262700113, 148, 231693,                                             231693, 0.0, 91431.6953125
225, -2506.0876001119614, 2, 4.154730993002886, 148, 231841,                                             231841, 0.0, 102078.296875
226, -2163.130591019988, 3, 4.938279160007369, 169, 232010,                                             232010, 0.0, 104540.59375
227, 2291.5668456554413, 1, 1.1133299010107294, 30, 232040,                                             232040, 0.0, 78946.0703125
228, -3287.7719617243856, 2, 2.9223426209937315, 118, 232158,                                             232158, 0.0, 87355.6171875
229, -2001.3946163654327, 2, 2.350005600004806, 98, 232256,                                             232256, 0.0, 77322.0390625
230, -2151.8726126998663, 3, 3.114212406988372, 119, 232375,                                             232375, 0.0, 81695.1875
231, -2441.797988116741, 2, 2.714866358001018, 107, 232482,                                             232482, 0.0, 92003.2734375
232, -2693.462956637144, 3, 2.513625609004521, 96, 232578,                                             232578, 0.0, 92008.8203125
233, -2419.640182979405, 2, 3.7548989380011335, 154, 232732,                                             232732, 0.0, 88740.6484375
234, -2163.4058321751654, 2, 6.332566358993063, 262, 232994,                                             232994, 0.0, 133849.546875
235, -2271.5280140414834, 3, 3.323432511999272, 131, 233125,                                             233125, 0.0, 98452.109375
236, -2307.9463783204556, 2, 2.1161921760067344, 79, 233204,                                             233204, 0.0, 91504.1171875
